index, x, y
0, 0.29026845637583887, 0.4593067769489421
1, 0.2936241610738255, 0.4584562486737592
2, 0.294589942742587, 0.459731543624161
3, 0.2938746911942018, 0.4664429530201342
4, 0.2936241610738255, 0.4670143941475926
5, 0.2913769413851142, 0.4731543624161074
6, 0.29026845637583887, 0.4752514175494659
7, 0.28793032860890144, 0.47986577181208057
8, 0.28691275167785235, 0.4817877339316493
9, 0.28458998981033223, 0.48657718120805377
10, 0.2835570469798657, 0.4884834367094688
11, 0.28106355179092213, 0.4932885906040269
12, 0.2802013422818792, 0.4948494051546208
13, 0.27736565706003263, 0.5
14, 0.2768456375838926, 0.5009387282658677
15, 0.2736344738996367, 0.5067114093959731
16, 0.27348993288590606, 0.5069752040304139
17, 0.27013422818791943, 0.513024471486224
18, 0.2699150961423594, 0.5134228187919463
19, 0.2667785234899329, 0.5190323615205693
20, 0.26614947377190323, 0.5201342281879195
21, 0.2634228187919463, 0.5249573555018923
22, 0.2623627728298238, 0.5268456375838926
23, 0.2600671140939598, 0.5310262386311072
24, 0.2586281796667984, 0.5335570469798658
25, 0.25671140939597314, 0.5368784708784956
26, 0.25460825395311515, 0.5402684563758389
27, 0.2533557046979865, 0.5425635828724497
28, 0.25086753576703363, 0.5469798657718121
29, 0.25, 0.5485812637191184
30, 0.2468893519379405, 0.553691275167785
31, 0.24664429530201343, 0.5541314847103554
32, 0.24328859060402686, 0.5601142717320299
33, 0.24312545999991148, 0.5604026845637584
34, 0.23993288590604026, 0.5662448246787067
35, 0.23939702653332898, 0.5671140939597314
36, 0.23657718120805368, 0.572145456347345
37, 0.23560190671914455, 0.5738255033557047
38, 0.2332214765100671, 0.57818201515114
39, 0.23179979966510272, 0.5805369127516777
40, 0.22986577181208054, 0.5840705658405487
41, 0.22802558371627124, 0.587248322147651
42, 0.22651006711409397, 0.5901291940908557
43, 0.22451118480280735, 0.5939597315436242
44, 0.22315436241610737, 0.5965624709690119
45, 0.22075911518504196, 0.6006711409395973
46, 0.2197986577181208, 0.6023820474518712
47, 0.21686680820233936, 0.6073825503355705
48, 0.21644295302013422, 0.6081971866660085
49, 0.2132462823943079, 0.6140939597315436
50, 0.21308724832214765, 0.6144047840679596
51, 0.20973154362416108, 0.6203541633296167
52, 0.20945829655254905, 0.6208053691275168
53, 0.2063758389261745, 0.6266619549315284
54, 0.20581231035966496, 0.6275167785234899
55, 0.2030201342281879, 0.6322743992469196
56, 0.2017799292900066, 0.6342281879194631
57, 0.19966442953020133, 0.6381705297634627
58, 0.1977665598611245, 0.6409395973154361
59, 0.19630872483221476, 0.6432067290805723
60, 0.19324051545404364, 0.6476510067114094
61, 0.1929530201342282, 0.6481527561952662
62, 0.1895973154362416, 0.6500765235967636
63, 0.1890988986416405, 0.6476510067114094
64, 0.1895973154362416, 0.6450529199568307
65, 0.19043936652448637, 0.6409395973154361
66, 0.19224826231825223, 0.6342281879194631
67, 0.1929530201342282, 0.6321069135667219
68, 0.19443974284551657, 0.6275167785234899
69, 0.1963087248322148, 0.6229169369091991
70, 0.19707700310770937, 0.6208053691275168
71, 0.19928820179340082, 0.6140939597315436
72, 0.19966442953020133, 0.6130522263284693
73, 0.2016102292851784, 0.6073825503355705
74, 0.20302013422818788, 0.6041674778867199
75, 0.20436562633224947, 0.6006711409395973
76, 0.2063758389261745, 0.5956380168144648
77, 0.2070177746692, 0.5939597315436242
78, 0.20973154362416108, 0.5878538228950903
79, 0.2099675378441751, 0.587248322147651
80, 0.21281443644635686, 0.5805369127516777
81, 0.21308724832214765, 0.5799486539401474
82, 0.21584393371248345, 0.5738255033557047
83, 0.21644295302013422, 0.5725767789851985
84, 0.2190150456210337, 0.5671140939597314
85, 0.2197986577181208, 0.5655380164417397
86, 0.22213624885458544, 0.5604026845637584
87, 0.22315436241610737, 0.5583178633742653
88, 0.22543869129015864, 0.5536912751677852
89, 0.22651006711409394, 0.5516215433021157
90, 0.22896670805691208, 0.5469798657718121
91, 0.22986577181208057, 0.5452824128925299
92, 0.23271233860151364, 0.5402684563758389
93, 0.23322147651006708, 0.5393375583854162
94, 0.23643091112141032, 0.5335570469798658
95, 0.23657718120805368, 0.5332857363040749
96, 0.23993288590604026, 0.5271399185644149
97, 0.24009870453698506, 0.5268456375838926
98, 0.24328859060402686, 0.5211911484849225
99, 0.24391540853941984, 0.5201342281879195
100, 0.24664429530201343, 0.5155247587562148
101, 0.24801723118643879, 0.5134228187919463
102, 0.25, 0.5100967665036313
103, 0.25225499526196377, 0.5067114093959731
104, 0.2533557046979866, 0.504901262666416
105, 0.25671140939597314, 0.5003277776622868
106, 0.2569422031626313, 0.5
107, 0.2600671140939598, 0.4950474679711027
108, 0.2612928340738501, 0.49328859060402686
109, 0.2634228187919463, 0.48987589374677243
110, 0.2660113942127924, 0.48657718120805366
111, 0.2667785234899329, 0.4854755059852455
112, 0.27013422818791943, 0.4812724241721461
113, 0.2713077039536781, 0.47986577181208045
114, 0.27348993288590606, 0.4768194296111047
115, 0.27675091060412216, 0.47315436241610737
116, 0.27684563758389263, 0.47302342998511626
117, 0.2802013422818792, 0.4687616460060788
118, 0.2823721526620787, 0.46644295302013417
119, 0.2835570469798657, 0.46516085257549344
120, 0.28691275167785235, 0.46251910767849014
121, 0.2898697483590216, 0.45973154362416113
122, 0.29026845637583887, 0.4593067769489421
